"SU","transect","min","Date","Time","Mode_num","Mode","V","A","W","log_W","Ah","mAh","Wh","Latitude","Longitude","EKFlat","EKFlon","DVLx","DVLy","DVLlat","DVLlon","Altitude","Depth","Depth_std","Depth_Source","Heading","Velocity_mps","Width","Area_m2","Distance","NEDz","VFR_alt"
1142,"4",19.03,"2026-05-12","09:36:25",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1571615334837,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1143,"4",19.05,"2026-05-12","09:36:26",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1570212776624,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1144,"4",19.07,"2026-05-12","09:36:27",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1568801628041,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1145,"4",19.08,"2026-05-12","09:36:28",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1567382572603,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1146,"4",19.1,"2026-05-12","09:36:30",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1564523475228,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1147,"4",19.12,"2026-05-12","09:36:31",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1563084800322,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1148,"4",19.13,"2026-05-12","09:36:32",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1561640952624,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1149,"4",19.15,"2026-05-12","09:36:33",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1560192615649,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1150,"4",19.17,"2026-05-12","09:36:34",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1558740472913,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1151,"4",19.18,"2026-05-12","09:36:35",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1557285207933,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1152,"4",19.2,"2026-05-12","09:36:36",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1555827504223,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1153,"4",19.22,"2026-05-12","09:36:37",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1554368045299,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1154,"4",19.23,"2026-05-12","09:36:38",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1552907514677,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1155,"4",19.25,"2026-05-12","09:36:39",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1551446595872,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1156,"4",19.27,"2026-05-12","09:36:40",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1549985972399,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1157,"4",19.28,"2026-05-12","09:36:41",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1548526327776,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1158,"4",19.3,"2026-05-12","09:36:42",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1547068345516,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1159,"4",19.32,"2026-05-12","09:36:43",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1545612709136,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1160,"4",19.33,"2026-05-12","09:36:44",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1544160102151,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1161,"4",19.35,"2026-05-12","09:36:45",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1542711208077,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1162,"4",19.37,"2026-05-12","09:36:46",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1541266710429,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1163,"4",19.38,"2026-05-12","09:36:47",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1539827292723,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1164,"4",19.4,"2026-05-12","09:36:48",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1538393638475,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1165,"4",19.42,"2026-05-12","09:36:49",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.15369664312,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1166,"4",19.43,"2026-05-12","09:36:50",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1535546354414,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1167,"4",19.45,"2026-05-12","09:36:51",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1534134091632,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1168,"4",19.47,"2026-05-12","09:36:52",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.153273032637,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1169,"4",19.48,"2026-05-12","09:36:53",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1531335742144,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1170,"4",19.5,"2026-05-12","09:36:54",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1529951022469,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1171,"4",19.52,"2026-05-12","09:36:55",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.152857685086,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1172,"4",19.53,"2026-05-12","09:36:56",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1527213910834,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1173,"4",19.55,"2026-05-12","09:36:57",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1525862885905,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1174,"4",19.57,"2026-05-12","09:36:58",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1524524459591,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1175,"4",19.58,"2026-05-12","09:36:59",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1523199315405,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1176,"4",19.6,"2026-05-12","09:37:00",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1521888136864,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1177,"4",19.62,"2026-05-12","09:37:01",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1520591455923,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1178,"4",19.63,"2026-05-12","09:37:02",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1519309198297,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1179,"4",19.65,"2026-05-12","09:37:03",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1518041138142,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1180,"4",19.67,"2026-05-12","09:37:04",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1516787049613,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1181,"4",19.68,"2026-05-12","09:37:05",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1515546706864,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1182,"4",19.7,"2026-05-12","09:37:06",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1514319884051,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1183,"4",19.72,"2026-05-12","09:37:07",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1513106355329,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1184,"4",19.73,"2026-05-12","09:37:09",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1510718276779,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1185,"4",19.75,"2026-05-12","09:37:10",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1509543275261,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1186,"4",19.77,"2026-05-12","09:37:11",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1508380664454,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1187,"4",19.78,"2026-05-12","09:37:12",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1507230218514,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1188,"4",19.8,"2026-05-12","09:37:13",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1506091711596,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1189,"4",19.82,"2026-05-12","09:37:14",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1504964917854,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1190,"4",19.83,"2026-05-12","09:37:15",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1503849611445,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1191,"4",19.85,"2026-05-12","09:37:16",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1502745566522,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1192,"4",19.87,"2026-05-12","09:37:17",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1501652557242,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1193,"4",19.88,"2026-05-12","09:37:18",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1500570357759,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1194,"4",19.9,"2026-05-12","09:37:19",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1499498742228,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1195,"4",19.92,"2026-05-12","09:37:20",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1498437484805,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1196,"4",19.93,"2026-05-12","09:37:21",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,0.709999978542328,-10.842188835144,-10.1497386359645,"NEDz",4.71209201310478,0.0558938197791576,1.23712117473284,1.10459922157136,0,10.842188835144,0
1197,"4",19.95,"2026-05-12","09:37:22",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,1.01999995112419,-10.842188835144,-10.4596344866721,"NEDz",4.71209201310478,0.0558938197791576,1.77727264211033,2.49033319238803,0,10.842188835144,0
1198,"4",19.97,"2026-05-12","09:37:23",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,1.32999992370605,-10.842188835144,-10.769531305437,"NEDz",4.71209201310478,0.0558938197791576,2.31742410948782,3.8760671632047,0,10.842188835144,0
1199,"4",19.98,"2026-05-12","09:37:24",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,1.32999992370605,-10.842188835144,-10.7694290970929,"NEDz",4.71209201310478,0.0558938197791576,2.31742410948782,3.8760671632047,0,10.842188835144,0
1200,"4",20,"2026-05-12","09:37:25",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,1.32999992370605,-10.842188835144,-10.769327811637,"NEDz",4.71209201310478,0.0558938197791576,2.31742410948782,3.8760671632047,0,10.842188835144,0
1201,"4",20.02,"2026-05-12","09:37:26",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,1.32999992370605,-10.842188835144,-10.769227426485,"NEDz",4.71209201310478,0.0558938197791576,2.31742410948782,3.8760671632047,0,10.842188835144,0
1202,"4",20.03,"2026-05-12","09:37:27",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,1.32999992370605,-10.842188835144,-10.7691279190523,"NEDz",4.71209201310478,0.0558938197791576,2.31742410948782,3.8760671632047,0,10.842188835144,0
1203,"4",20.05,"2026-05-12","09:37:28",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,1.32999992370605,-10.842188835144,-10.7690292667545,"NEDz",4.71209201310478,0.0558938197791576,2.31742410948782,3.8760671632047,0,10.842188835144,0
1204,"4",20.07,"2026-05-12","09:37:29",0,"STABILIZE",12.854,46.55,598.3537,2.7776831907098,11.329,11329,146.972222222222,NA,NA,NA,NA,42.7681548595428,-14.8455355763435,NA,NA,1.32999992370605,-10.842188835144,-10.768931447007,"NEDz",4.71209201310478,0.0558938197791576,2.31742410948782,3.8760671632047,0,10.842188835144,0
