"","X","time","date","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","avg_dist","avg_conf","EucDIS","clock","clock_min","lat_smooth","lon_smooth","EucSmooth","heading_degrees","radians","sim_x","sim_y","sim_steps","width","height","area"
"417",417,"14:12:23","10/6/2022","00:30:40",-5.82168,270,87,47.6303329,-122.3989944,10,55.06,30.7,0.976333333333333,100,0,417,6.95,47.6303357729088,-122.398992333143,0.0256042494101946,270,4.7123895,47.63037658919,-122.398953940309,9.01387821714009e-07,2.73753770301412,1.19659567230791,3.27572576820643
"418",418,"14:12:24","10/6/2022","00:30:41",-5.85216,271,87,47.6303329,-122.3989944,10,55.06,30.7166666666667,0.978777777777778,100,0,418,6.96666666666667,47.6303355629109,-122.398992565246,0.0291342039882251,271,4.72984279444444,47.6303766122093,-122.398955259047,1.31893896565637e-06,2.74439167245379,1.19959158727215,3.2921491624553
"419",419,"14:12:25","10/6/2022","00:30:42",-5.88264,268,87,47.6303329,-122.3989944,10,55.06,30.7333333333333,0.975888888888889,100,0,419,6.98333333333333,47.6303353424306,-122.398992854149,0.0327349086447832,268,4.67748291111111,47.6303765560566,-122.398956867073,1.60900590872401e-06,2.73629152675237,1.19605096049623,3.27274410876986
"420",420,"14:12:26","10/6/2022","00:30:43",-5.85216,269,87,47.6303329,-122.3989944,10,55.08,30.75,0.966777777777778,100,0,420,7,47.6303351157869,-122.398993205286,0.0364751846096315,269,4.69493620555556,47.6303765560566,-122.398956867073,0,2.71074491338636,1.18488436835679,3.21191927447417
"421",421,"14:12:27","10/6/2022","00:30:44",-5.82168,269,87,47.6303329,-122.3989944,10,55.06,30.7666666666667,0.9661,100,0,421,7.01666666666667,47.6303348874761,-122.398993624238,0.0404299028834592,269,4.69493620555556,47.6303765059348,-122.398959738638,2.87200278791356e-06,2.70884449458718,1.18405368284398,3.20741730006758
"422",422,"14:12:28","10/6/2022","00:30:45",-5.82168,265,87,47.6303329,-122.3989944,10,55.06,30.7833333333333,0.975333333333333,100,0,422,7.03333333333333,47.6303346621722,-122.398994116738,0.0446776730957046,265,4.62512302777778,47.6303763741919,-122.398961244475,1.51158856938073e-06,2.73473380642517,1.19537007073163,3.26901894361863
"423",423,"14:12:29","10/6/2022","00:30:46",-5.85216,268,87,47.6303329,-122.3989944,10,55.06,30.8,0.982777777777778,100,0,423,7.05,47.6303344447268,-122.398994688665,0.0492982399746588,268,4.67748291111111,47.6303763661651,-122.398961474335,2.29999997714003e-07,2.7556072588096,1.20449399357727,3.31911239189408
"424",424,"14:12:30","10/6/2022","00:30:47",-5.88264,270,87,47.6303329,-122.3989944,10,55.06,30.8166666666667,0.975888888888889,100,0,424,7.06666666666667,47.6303342401693,-122.39899534605,0.0543700284453848,270,4.7123895,47.630376366166,-122.398963139147,1.66481229112387e-06,2.73629152675237,1.19605096049623,3.27274410876986
"425",425,"14:12:31","10/6/2022","00:30:48",-5.85216,272,87,47.6303329,-122.3989944,10,55.02,30.8333333333333,0.957444444444444,100,0,425,7.08333333333333,47.6303340537064,-122.398996095073,0.0599678241148925,272,4.74729608888889,47.6303763956333,-122.398963982967,8.44334052833114e-07,2.68457521188946,1.17344542031151,3.15020248787349
"426",426,"14:12:32","10/6/2022","00:30:49",-5.82168,273,87,47.6303329,-122.3989944,10,55.02,30.85,0.959,100,0,426,7.1,47.6303338907226,-122.398996942062,0.0661612335235297,273,4.76474938333333,47.6303764961534,-122.398965900986,1.9206509372296e-06,2.68893682880561,1.17535191165239,3.16044704204919
"427",427,"14:12:33","10/6/2022","00:30:50",-5.82168,272,87,47.6303329,-122.3989944,10,55.06,30.8666666666667,0.978333333333333,100,0,427,7.11666666666667,47.63033375678,-122.398997893495,0.0730136199044589,272,4.74729608888889,47.6303765415355,-122.39896720054,1.30034610154346e-06,2.74314549619203,1.19904687546047,3.2891600361425
"428",428,"14:12:34","10/6/2022","00:30:51",-5.85216,272,87,47.6303329,-122.3989944,10,55.06,30.8833333333333,0.988888888888889,100,0,428,7.13333333333333,47.6303336576184,-122.398998955998,0.0805817202426876,272,4.74729608888889,47.6303766183797,-122.398969401038,2.20184013682359e-06,2.77274218240875,1.21198378098787,3.36051855394031
"429",429,"14:12:35","10/6/2022","00:30:52",-5.85216,273,87,47.6303329,-122.3989944,10,55.06,30.9,0.985,100,0,429,7.15,47.6303335991551,-122.399000136348,0.0889159158351816,273,4.76474938333333,47.6303766738293,-122.398970459067,1.05948100281538e-06,2.76183814011838,1.20721755263567,3.33413948028955
"430",430,"14:12:36","10/6/2022","00:30:53",-5.85216,274,87,47.6303329,-122.3989944,10,55.06,30.9166666666667,0.974333333333333,100,0,430,7.16666666666667,47.6303335874849,-122.39900144147,0.0980607460293224,274,4.78220267777778,47.6303767345178,-122.398971326948,8.70000000929849e-07,2.73192990983622,1.19414446915535,3.26231899195099
"431",431,"14:12:37","10/6/2022","00:30:54",-5.82168,276,87,47.6303329,-122.3989944,10,55.06,30.9333333333333,0.964444444444444,100,0,431,7.18333333333333,47.6303336288804,-122.399002878439,0.108055636889695,276,4.81710926666667,47.6303768575605,-122.398972497615,1.17711511910337e-06,2.70420248801213,1.18202463134547,3.19643394897604
"432",432,"14:12:38","10/6/2022","00:30:55",-5.82168,276,87,47.6303329,-122.3989944,10,55.08,30.95,0.9764,100,0,432,7.2,47.6303337297918,-122.399004454478,0.118935830185345,276,4.81710926666667,47.6303769447906,-122.398973327549,8.34505845627004e-07,2.73772462945339,1.19667737907966,3.27617313421611
"433",433,"14:12:39","10/6/2022","00:30:56",-5.85216,276,87,47.6303329,-122.3989944,10,55.06,30.9666666666667,0.986,100,0,433,7.21666666666667,47.6303338968469,-122.399006176962,0.130733131921114,276,4.81710926666667,47.630377139251,-122.398975177707,1.86034943699457e-06,2.76464203670733,1.20844315421195,3.34091274310555
"434",434,"14:12:40","10/6/2022","00:30:57",-5.88264,275,87,47.6303329,-122.3989944,10,55.06,30.9833333333333,0.974777777777778,100,0,434,7.23333333333333,47.6303341368509,-122.399008053411,0.143476623074923,275,4.79965597222222,47.6303772187736,-122.398976086649,9.12414369765108e-07,2.73317608609798,1.19468918096703,3.26529589973906
"435",435,"14:12:41","10/6/2022","00:30:58",-5.85216,271,87,47.6303329,-122.3989944,10,55.06,31,0.955333333333333,100,0,435,7.25,47.630334456787,-122.399010091498,0.157193414924404,271,4.72984279444444,47.6303772187736,-122.398976086649,0,2.67865587464612,1.17085803920603,3.13632576509587
"436",436,"14:12:42","10/6/2022","00:30:59",-5.82168,272,87,47.6303329,-122.3989944,10,55.06,31.0166666666667,0.949666666666667,100,0,436,7.26666666666667,47.6303348638157,-122.399012299043,0.171908957227938,272,4.74729608888889,47.6303772382709,-122.398976644968,5.58659110010752e-07,2.66276712730872,1.16391296360711,3.09922917854149
"437",437,"14:12:43","10/6/2022","00:31:00",-5.82168,272,87,47.6303329,-122.3989944,10,55.06,31.0333333333333,0.969666666666667,100,0,437,7.28333333333333,47.6303353652753,-122.399014684016,0.187647630893015,272,4.74729608888889,47.6303772816874,-122.398977888236,1.24402571955866e-06,2.71884505908778,1.18842499513271,3.23114342611298
"438",438,"14:12:44","10/6/2022","00:31:01",-5.85216,272,87,47.6303329,-122.3989944,10,55.06,31.05,0.987333333333333,100,0,438,7.3,47.6303359686816,-122.399017254536,0.204432903394048,272,4.74729608888889,47.6303773349416,-122.398979413216,1.52590956143382e-06,2.7683805654926,1.21007728964699,3.34995445140268
"439",439,"14:12:45","10/6/2022","00:31:02",-5.88264,272,87,47.6303329,-122.3989944,10,55.06,31.0666666666667,0.979111111111111,100,0,439,7.31666666666667,47.630336681728,-122.399020018873,0.22228770916825,272,4.74729608888889,47.6303773349416,-122.398979413216,0,2.7453263046501,1.20000012113091,3.29439189812399
"440",440,"14:12:46","10/6/2022","00:31:03",-5.88264,272,87,47.6303329,-122.3989944,10,55.06,31.0833333333333,0.954888888888889,100,0,440,7.33333333333333,47.6303375122856,-122.399022985442,0.241234538447425,272,4.74729608888889,47.6303773886196,-122.39898095033,1.53805071062088e-06,2.67740969838436,1.17031332739435,3.13340825291411
"441",441,"14:12:47","10/6/2022","00:31:04",-5.82168,273,87,47.63034245,-122.39903255,10,55.06,31.1,0.947222222222222,100,3.05637839437307,441,7.35,47.6303384684031,-122.399026162812,0.261295582119758,273,4.76474938333333,47.6303774467791,-122.398982060067,1.11126054768077e-06,2.65591315786906,1.16091704864287,3.08329486468511
"442",442,"14:12:48","10/6/2022","00:31:05",-5.7912,272,87,47.630352,-122.3990707,10,55.06,31.1166666666667,0.9624,100,3.05637789680253,442,7.36666666666667,47.6303395583067,-122.399029559698,0.282492908538265,272,4.74729608888889,47.6303775201522,-122.398984161166,2.10237960642541e-06,2.69847007720805,1.17951895701174,3.18289661099583
"443",443,"14:12:49","10/6/2022","00:31:06",-5.85216,272,86,47.630352,-122.3990707,10,55.06,31.1333333333333,0.979777777777778,100,0,443,7.38333333333333,47.6303407904004,-122.399033184966,0.304848396800866,272,4.74729608888889,47.6303775726695,-122.398985665042,1.50479234092821e-06,2.74719556904274,1.20081718884843,3.29887966043476
"444",444,"14:12:50","10/6/2022","00:31:07",-5.88264,272,86,47.630352,-122.3990707,10,55.06,31.15,0.981777777777778,100,0,444,7.4,47.6303421732657,-122.399037047629,0.328383918886348,272,4.74729608888889,47.6303776413268,-122.3989876311,1.96725697614105e-06,2.75280336222065,1.20326839200099,3.31236127515415
"445",445,"14:12:51","10/6/2022","00:31:08",-5.85216,273,86,47.6303558,-122.3990707,10,55.08,31.1666666666667,0.955555555555555,100,0.422337467612797,445,7.41666666666667,47.6303437156618,-122.399041156852,0.353121321566374,273,4.76474938333333,47.6303777307426,-122.398989337238,1.70847885484042e-06,2.679278962777,1.17113039511187,3.13778503029194
"446",446,"14:12:52","10/6/2022","00:31:09",-5.82168,275,86,47.6303558,-122.3990707,10,55.06,31.1833333333333,0.941333333333333,100,0,446,7.43333333333333,47.6303454265253,-122.399045521948,0.379082410083727,275,4.79965597222222,47.6303778076626,-122.398990216433,8.82553111087276e-07,2.63940132240078,1.15369961713811,3.04507629512761
"447",447,"14:12:53","10/6/2022","00:31:10",-5.82168,271,86,47.6303558,-122.3990707,10,55.06,31.2,0.958666666666667,100,0,447,7.45,47.6303473149705,-122.399050152378,0.406289055128967,271,4.72984279444444,47.6303778190592,-122.398990869326,6.52993111796892e-07,2.6880021966093,1.17494337779363,3.15825038040082
"448",448,"14:12:54","10/6/2022","00:31:11",-5.85216,272,86,47.6303558,-122.3990707,10,55.06,31.2166666666667,0.976666666666667,100,0,448,7.46666666666667,47.6303493902897,-122.399055057755,0.434763157547172,272,4.74729608888889,47.6303779191444,-122.398993735348,2.86776916988652e-06,2.73847233521044,1.19700420616667,3.27796290371796
"449",449,"14:12:55","10/6/2022","00:31:12",-5.85216,274,86,47.6303558,-122.3990707,10,55.06,31.2333333333333,0.967444444444444,100,0,449,7.48333333333333,47.6303516619521,-122.399060247838,0.464526584736657,274,4.78220267777778,47.6303779970384,-122.398994849275,1.11664676739008e-06,2.71261417777899,1.18570143607431,3.21635052610808
"450",450,"14:12:56","10/6/2022","00:31:13",-5.85216,276,86,47.6303558,-122.3990707,10,55.06,31.25,0.946444444444444,100,0,450,7.5,47.6303541396051,-122.399065732538,0.495601352287312,276,4.81710926666667,47.6303780503379,-122.398995356384,5.09901951744087e-07,2.65373234941098,1.15996380297243,3.07823346809373
"451",451,"14:12:57","10/6/2022","00:31:14",-5.85216,271,86,47.6303558,-122.3990707,10,55.06,31.2666666666667,0.946444444444444,100,0,451,7.51666666666667,47.6303568330735,-122.399071521914,0.528009422387129,271,4.72984279444444,47.6303780592372,-122.398995866208,5.09901951744087e-07,2.65373234941098,1.15996380297243,3.07823346809373
"452",452,"14:12:58","10/6/2022","00:31:15",-5.82168,272,86,47.6303558,-122.3990707,10,55.06,31.2833333333333,0.961,100,0,452,7.53333333333333,47.6303597523596,-122.399077626173,0.561772852061537,272,4.74729608888889,47.6303780870348,-122.398996662215,7.96492310492267e-07,2.69454462198352,1.17780311480495,3.17364304875311
"453",453,"14:12:59","10/6/2022","00:31:16",-5.82168,274,86,47.6303558,-122.3990707,10,55.06,31.3,0.962888888888889,100,0,453,7.55,47.6303629076437,-122.399084055674,0.596913764378576,274,4.78220267777778,47.6303780870348,-122.398996662215,0,2.69984087109598,1.18011814000459,3.18613118710616
"454",454,"14:13:00","10/6/2022","00:31:17",-5.85216,275,86,47.6303558,-122.3990707,10,55.06,31.3166666666667,0.946555555555555,100,0,454,7.56666666666667,47.6303663092832,-122.399090820922,0.633454202383399,275,4.79965597222222,47.6303782526799,-122.398998555535,1.900552544473e-06,2.65404389347642,1.16009998092535,3.07895627019704
"455",455,"14:13:01","10/6/2022","00:31:18",-5.85216,272,86,47.6303558,-122.3990707,10,55.06,31.3333333333333,0.93,100,0,455,7.58333333333333,47.6303699678135,-122.399097932575,0.671416428689499,272,4.74729608888889,47.6303782806544,-122.398999356608,8.01560972056397e-07,2.60762382772598,1.13980946594027,2.97219432245349
